Source,Target,Type,Weight
58,47,Directed,0.05651986598968506
58,56,Directed,0.0980227068066597
58,58,Directed,0.7486703395843506
58,62,Directed,0.0924619659781456
58,64,Directed,-0.19341599941253662
58,75,Directed,-0.22860878705978394
58,76,Directed,-0.03658023476600647
58,77,Directed,0.31216779351234436
58,81,Directed,0.3242685794830322
58,83,Directed,-0.024630025029182434
58,87,Directed,-0.053370535373687744
58,88,Directed,-0.05302998423576355
58,89,Directed,0.016938507556915283
58,90,Directed,0.8867360949516296
58,91,Directed,0.24356938898563385
59,29,Directed,0.020144224166870117
59,30,Directed,0.23661181330680847
59,57,Directed,0.01026448979973793
59,59,Directed,0.6616554856300354
59,65,Directed,0.03714241087436676
59,72,Directed,-0.08032768219709396
59,84,Directed,0.064384326338768
60,2,Directed,0.14419306814670563
60,12,Directed,0.1394663155078888
60,18,Directed,0.01361343264579773
60,30,Directed,-0.3807236850261688
60,37,Directed,0.31389692425727844
60,41,Directed,0.11788159608840942
60,53,Directed,0.15095843374729156
60,58,Directed,0.46375373005867004
60,60,Directed,0.12929412722587585
60,76,Directed,-0.07576420903205872
60,88,Directed,0.04067811369895935
61,2,Directed,-0.007154747843742371
61,12,Directed,0.1315302550792694
61,13,Directed,0.038692906498909
61,16,Directed,0.10674016922712326
61,58,Directed,0.10472311079502106
61,61,Directed,0.6183456182479858
62,0,Directed,0.13369299471378326
62,2,Directed,0.059974391013383865
62,10,Directed,0.5490440130233765
62,12,Directed,-0.4403616189956665
62,13,Directed,-0.2965874969959259
62,14,Directed,-0.5497158765792847
62,15,Directed,-0.020396381616592407
62,18,Directed,0.06037914752960205
62,19,Directed,0.401686429977417
62,21,Directed,-0.12136794626712799
62,31,Directed,-0.08277419954538345
62,37,Directed,-0.09402285516262054
62,56,Directed,-0.06732560694217682
62,58,Directed,-0.06456174701452255
62,62,Directed,-0.0945548266172409
62,64,Directed,0.5142425298690796
62,77,Directed,0.2453913688659668
62,78,Directed,-0.12203016877174377
62,81,Directed,0.04960852861404419
62,87,Directed,0.05319260060787201
62,88,Directed,-0.13200998306274414
62,90,Directed,0.8442761301994324
63,2,Directed,-0.03850359469652176
63,3,Directed,0.18611854314804077
63,7,Directed,0.10850824415683746
63,12,Directed,0.35597044229507446
63,13,Directed,-0.20435112714767456
63,19,Directed,0.19452527165412903
63,21,Directed,-0.06214623898267746
63,31,Directed,0.3051567077636719
63,32,Directed,0.007925271987915039
63,56,Directed,-0.10934191942214966
63,58,Directed,0.03327186405658722
63,63,Directed,-0.18068376183509827
63,86,Directed,0.275145947933197
63,87,Directed,0.15931600332260132
63,88,Directed,-0.4351162314414978
63,89,Directed,0.185083270072937
63,91,Directed,0.3213613033294678
64,0,Directed,0.09821811318397522
64,1,Directed,0.2900119423866272
64,2,Directed,0.05013556778430939
64,7,Directed,-0.09752461314201355
64,10,Directed,0.3690902590751648
64,12,Directed,-0.02869182825088501
64,13,Directed,-0.00496944785118103
64,18,Directed,-0.07248610258102417
64,19,Directed,-0.12809935212135315
64,21,Directed,0.08605532348155975
64,24,Directed,-0.1634370982646942
64,27,Directed,-0.03583768010139465
64,31,Directed,-0.05298026651144028
64,37,Directed,-0.05111020803451538
64,38,Directed,-0.1290697455406189
64,51,Directed,0.10932061076164246
64,56,Directed,0.05927591025829315
64,58,Directed,0.0074260905385017395
64,64,Directed,0.2793581485748291
64,81,Directed,0.22692511975765228
64,83,Directed,-0.007146954536437988
64,87,Directed,-0.010691940784454346
64,88,Directed,-0.053538978099823
64,89,Directed,0.05014002323150635
64,90,Directed,0.19857332110404968
64,91,Directed,0.02105182409286499
65,29,Directed,0.10198089480400085
65,30,Directed,0.05938670039176941
65,57,Directed,0.10809017717838287
65,59,Directed,0.04769168049097061
65,65,Directed,0.5744739174842834
65,72,Directed,0.08452388644218445
65,84,Directed,-0.012662708759307861
66,7,Directed,0.14336802065372467
66,25,Directed,0.14596153795719147
66,42,Directed,0.07826915383338928
66,58,Directed,-0.378842830657959
66,66,Directed,0.4223940372467041
66,69,Directed,0.03798326849937439
66,85,Directed,0.6091085076332092
67,0,Directed,0.03696267306804657
67,2,Directed,-0.09326890856027603
67,3,Directed,-0.03793519735336304
67,12,Directed,0.28245222568511963
67,14,Directed,0.26167523860931396
67,18,Directed,0.044077739119529724
67,21,Directed,0.06388159841299057
67,31,Directed,-0.08719059824943542
67,37,Directed,-0.09059404581785202
67,55,Directed,0.1391773223876953
67,56,Directed,-0.08108359575271606
67,58,Directed,-0.0037310421466827393
67,62,Directed,0.11333625018596649
67,64,Directed,0.15158694982528687
67,67,Directed,0.26613226532936096
67,78,Directed,0.30991753935813904
67,87,Directed,0.09754762053489685
67,89,Directed,-0.089322030544281
67,91,Directed,-0.13823175430297852
68,1,Directed,0.0027594640851020813
68,3,Directed,-0.014627814292907715
68,13,Directed,0.11741015315055847
68,14,Directed,0.5024747848510742
68,18,Directed,-0.29417210817337036
68,21,Directed,0.1132160946726799
68,24,Directed,-0.14058846235275269
68,31,Directed,0.0513782724738121
68,56,Directed,0.012000411748886108
68,64,Directed,0.07196608185768127
68,68,Directed,0.5276681184768677
68,83,Directed,-0.08256525546312332
68,87,Directed,0.12216274440288544
68,89,Directed,0.20490871369838715
68,91,Directed,-0.1936337947845459
69,69,Directed,0.969484806060791
70,12,Directed,0.3806699514389038
70,18,Directed,0.15142232179641724
70,70,Directed,0.7804297804832458
71,7,Directed,0.0672127902507782
71,12,Directed,0.37747547030448914
71,18,Directed,0.1337672472000122
71,21,Directed,-0.24651136994361877
71,24,Directed,0.2431965470314026
71,31,Directed,0.14005708694458008
71,58,Directed,0.15905523300170898
71,71,Directed,0.21168610453605652
72,6,Directed,0.12153613567352295
72,18,Directed,-0.031121641397476196
72,29,Directed,0.05007082223892212
72,37,Directed,-0.11846357583999634
72,57,Directed,-0.02245958149433136
72,58,Directed,-0.05776462331414223
72,65,Directed,0.17951145768165588
72,72,Directed,0.26532894372940063
72,76,Directed,0.08920380473136902
72,84,Directed,0.490916907787323
73,1,Directed,0.5662714242935181
73,13,Directed,0.05991491675376892
73,19,Directed,0.4543161690235138
73,32,Directed,-0.11785686016082764
73,44,Directed,-0.027652040123939514
73,73,Directed,0.12395793944597244
73,88,Directed,0.18476861715316772
74,6,Directed,0.4154224395751953
74,8,Directed,0.14464053511619568
74,17,Directed,0.11979611963033676
74,18,Directed,0.16543884575366974
74,26,Directed,-0.10340209305286407
74,41,Directed,-0.22076626121997833
74,74,Directed,0.18869565427303314
75,0,Directed,-0.14578044414520264
75,1,Directed,-0.06566101312637329
75,2,Directed,-0.11191161721944809
75,7,Directed,0.1729675978422165
75,10,Directed,-0.14830124378204346
75,12,Directed,0.5201640129089355
75,13,Directed,0.01276889443397522
75,16,Directed,0.31479591131210327
75,17,Directed,0.2029287964105606
75,18,Directed,0.044560402631759644
75,21,Directed,0.04619926959276199
75,24,Directed,0.36358076333999634
75,31,Directed,-0.02760402113199234
75,37,Directed,-0.08476455509662628
75,44,Directed,-0.1296522319316864
75,53,Directed,0.028144195675849915
75,58,Directed,-0.13567392528057098
75,75,Directed,-0.04976740479469299
75,86,Directed,0.20110420882701874
75,87,Directed,0.005653515458106995
75,88,Directed,-0.06892779469490051
75,89,Directed,-0.004414618015289307
75,91,Directed,0.08085218071937561
76,0,Directed,0.10050082206726074
76,1,Directed,0.3321377635002136
76,2,Directed,-0.24944189190864563
76,3,Directed,-0.08322930335998535
76,4,Directed,0.16962872445583344
76,7,Directed,-0.3486093282699585
76,10,Directed,0.5933444499969482
76,12,Directed,-0.19946178793907166
76,13,Directed,-0.6616373062133789
76,14,Directed,-0.2036181390285492
76,15,Directed,-0.03340236842632294
76,16,Directed,0.03670322149991989
76,18,Directed,-0.06430242955684662
76,19,Directed,-0.09870419651269913
76,21,Directed,0.07540452480316162
76,24,Directed,0.27828100323677063
76,31,Directed,-0.23584982752799988
76,37,Directed,0.018849048763513565
76,42,Directed,0.1391277313232422
76,47,Directed,-0.17682203650474548
76,51,Directed,-0.39935192465782166
76,54,Directed,-0.040089547634124756
76,56,Directed,0.051312029361724854
76,58,Directed,-0.36210519075393677
76,60,Directed,0.14331477880477905
76,64,Directed,1.0646216869354248
76,76,Directed,0.2644853889942169
76,81,Directed,-0.062218695878982544
76,83,Directed,-0.1603790521621704
76,84,Directed,0.24845367670059204
76,85,Directed,0.10538285970687866
76,87,Directed,0.19507265090942383
76,88,Directed,-0.022652678191661835
76,89,Directed,-0.33391624689102173
76,90,Directed,0.5205829739570618
76,91,Directed,0.08594070374965668
77,0,Directed,0.03925377130508423
77,1,Directed,0.038309335708618164
77,2,Directed,0.027400735765695572
77,7,Directed,0.01937517523765564
77,10,Directed,0.06722396612167358
77,12,Directed,-0.024507932364940643
77,14,Directed,0.11532482504844666
77,15,Directed,0.02101072669029236
77,16,Directed,0.013490945100784302
77,18,Directed,-0.16824975609779358
77,21,Directed,0.10751978307962418
77,24,Directed,-0.13011181354522705
77,31,Directed,-0.07495574653148651
77,32,Directed,0.12082979083061218
77,35,Directed,-0.12900462746620178
77,37,Directed,-0.06146632134914398
77,38,Directed,0.03517693281173706
77,54,Directed,0.07770359516143799
77,56,Directed,0.1654663383960724
77,58,Directed,-0.026537969708442688
77,62,Directed,0.10241664946079254
77,77,Directed,0.22414155304431915
77,81,Directed,0.07323531806468964
77,87,Directed,0.010110005736351013
77,88,Directed,0.05218377709388733
77,89,Directed,0.107867032289505
77,91,Directed,-0.01988285779953003
78,1,Directed,0.14504508674144745
78,12,Directed,0.0759751945734024
78,16,Directed,-0.024228662252426147
78,18,Directed,0.06219024956226349
78,19,Directed,-0.06686869263648987
78,31,Directed,0.08355516195297241
78,33,Directed,0.03440956026315689
78,37,Directed,0.07893067598342896
78,40,Directed,-0.016661476343870163
78,58,Directed,-0.038402531296014786
78,62,Directed,-0.13283821940422058
78,78,Directed,0.055747270584106445
78,88,Directed,-0.08604708313941956
78,90,Directed,0.5142764449119568
79,1,Directed,0.3132767677307129
79,12,Directed,0.12967397272586823
79,14,Directed,-0.3124992251396179
79,18,Directed,-0.22346988320350647
79,25,Directed,0.19298526644706726
79,58,Directed,0.012070655822753906
79,62,Directed,0.2539723515510559
79,64,Directed,0.3750556707382202
79,79,Directed,0.08664578199386597
79,81,Directed,-0.028153397142887115
79,88,Directed,-0.162623792886734
79,90,Directed,0.39443275332450867
80,7,Directed,0.6486350297927856
80,12,Directed,-1.5290440320968628
80,45,Directed,2.222421169281006
80,58,Directed,-0.2132616639137268
80,72,Directed,-0.2862037122249603
80,80,Directed,0.17571641504764557
80,84,Directed,-1.0017732381820679
81,0,Directed,0.06970182061195374
81,1,Directed,0.013127520680427551
81,2,Directed,0.09580142796039581
81,3,Directed,-0.019175276160240173
81,7,Directed,0.12146231532096863
81,12,Directed,-0.21896715462207794
81,13,Directed,0.13584266602993011
81,16,Directed,0.021664492785930634
81,18,Directed,-0.05841566622257233
81,19,Directed,0.04660893976688385
81,21,Directed,-0.17808452248573303
81,24,Directed,-0.16137611865997314
81,31,Directed,-0.09923054277896881
81,56,Directed,0.06796480715274811
81,58,Directed,0.035797812044620514
81,62,Directed,0.1389058530330658
81,64,Directed,0.7950435876846313
81,76,Directed,-0.16590842604637146
81,81,Directed,0.5490096211433411
81,87,Directed,-0.15025652945041656
81,88,Directed,-0.09680816531181335
81,89,Directed,0.10116171836853027
81,90,Directed,-0.2000710368156433
81,91,Directed,0.14124368131160736
82,1,Directed,0.5366619825363159
82,12,Directed,0.10169762372970581
82,18,Directed,0.34639739990234375
82,21,Directed,0.07719787955284119
82,25,Directed,-0.0012633204460144043
82,31,Directed,-0.14296194911003113
82,56,Directed,0.1674201488494873
82,58,Directed,-0.1131327822804451
82,82,Directed,0.5313029289245605
82,89,Directed,-0.29975274205207825
83,0,Directed,-0.09234738349914551
83,1,Directed,-0.3718372881412506
83,2,Directed,0.02179056406021118
83,3,Directed,-0.07590699195861816
83,4,Directed,0.2795422077178955
83,7,Directed,-0.13236179947853088
83,10,Directed,-0.06690685451030731
83,12,Directed,0.18947820365428925
83,13,Directed,-0.026904582977294922
83,14,Directed,0.1263243854045868
83,15,Directed,0.05966369807720184
83,16,Directed,-0.1564984917640686
83,18,Directed,-0.14069566130638123
83,19,Directed,0.040407389402389526
83,21,Directed,-0.19332849979400635
83,24,Directed,-0.09222683310508728
83,29,Directed,0.12175679206848145
83,31,Directed,-0.014535780996084213
83,32,Directed,-0.11770150065422058
83,37,Directed,0.2386246770620346
83,54,Directed,-0.0476904958486557
83,56,Directed,0.1138806864619255
83,58,Directed,0.031060844659805298
83,62,Directed,-0.07846026867628098
83,76,Directed,0.16603228449821472
83,81,Directed,0.21845482289791107
83,83,Directed,0.20031003654003143
83,85,Directed,0.1609160602092743
83,87,Directed,0.14284920692443848
83,88,Directed,0.01718507707118988
83,89,Directed,0.05406276881694794
83,91,Directed,0.10286170244216919
84,0,Directed,0.12367366254329681
84,1,Directed,0.13083234429359436
84,2,Directed,-0.09075680375099182
84,6,Directed,0.05717545747756958
84,7,Directed,0.07290983200073242
84,8,Directed,0.011382803320884705
84,10,Directed,0.1588907539844513
84,12,Directed,0.06863367557525635
84,13,Directed,0.06800374388694763
84,16,Directed,-0.05730627477169037
84,18,Directed,0.012061387300491333
84,21,Directed,-0.013713980093598366
84,24,Directed,-0.06638765335083008
84,26,Directed,-0.036113716661930084
84,29,Directed,-0.1704397201538086
84,30,Directed,0.013462185859680176
84,31,Directed,-0.07643020153045654
84,37,Directed,0.036114200949668884
84,56,Directed,0.15054729580879211
84,57,Directed,0.08837363123893738
84,65,Directed,-0.023583069443702698
84,69,Directed,0.02362929657101631
84,70,Directed,0.049363695085048676
84,72,Directed,0.05176842212677002
84,84,Directed,0.3959197998046875
84,87,Directed,-0.07369408011436462
84,88,Directed,-0.002968907356262207
84,91,Directed,0.1709572970867157
85,0,Directed,-0.014631032943725586
85,1,Directed,0.1599806398153305
85,2,Directed,-0.07783589512109756
85,7,Directed,0.08398374915122986
85,12,Directed,0.28579655289649963
85,14,Directed,0.27523720264434814
85,16,Directed,-0.06369596719741821
85,18,Directed,-0.039503008127212524
85,19,Directed,0.12637880444526672
85,21,Directed,0.06326183676719666
85,24,Directed,-0.05411359667778015
85,31,Directed,-0.09720861166715622
85,37,Directed,0.019415810704231262
85,47,Directed,0.004742264747619629
85,54,Directed,0.004375636577606201
85,56,Directed,0.010802999138832092
85,58,Directed,0.10170739889144897
85,76,Directed,0.02831130474805832
85,83,Directed,-0.08692623674869537
85,85,Directed,0.42737117409706116
86,0,Directed,-0.09690605849027634
86,2,Directed,-0.07349901646375656
86,7,Directed,0.11193758249282837
86,12,Directed,0.302126407623291
86,13,Directed,0.030851900577545166
86,32,Directed,0.0648212730884552
86,58,Directed,0.2137163281440735
86,86,Directed,0.376575767993927
86,87,Directed,0.043728381395339966
86,88,Directed,0.059558331966400146
87,0,Directed,-0.12492632865905762
87,1,Directed,0.33746337890625
87,2,Directed,-0.16224080324172974
87,7,Directed,0.4581650197505951
87,10,Directed,0.09262906014919281
87,12,Directed,-0.08592931181192398
87,13,Directed,-0.45088887214660645
87,14,Directed,-0.23664432764053345
87,16,Directed,0.17011909186840057
87,18,Directed,0.4767453670501709
87,21,Directed,-0.0015311483293771744
87,31,Directed,-0.006662681698799133
87,32,Directed,-0.17785102128982544
87,35,Directed,0.06127697229385376
87,37,Directed,0.008757442235946655
87,44,Directed,-0.10514045506715775
87,56,Directed,-0.0069494545459747314
87,58,Directed,-0.02406388521194458
87,83,Directed,0.05069226026535034
87,86,Directed,0.1181802749633789
87,87,Directed,0.20092453062534332
87,88,Directed,-0.07222792506217957
87,89,Directed,-0.1688227355480194
87,90,Directed,0.6119652390480042
87,91,Directed,-0.056483909487724304
88,0,Directed,-0.12454233318567276
88,1,Directed,-0.07853604108095169
88,7,Directed,-0.05225798487663269
88,12,Directed,0.3413444757461548
88,13,Directed,0.09034490585327148
88,18,Directed,0.29525262117385864
88,21,Directed,-0.3118813633918762
88,27,Directed,0.05895179510116577
88,31,Directed,0.12642201781272888
88,32,Directed,-0.04823559522628784
88,37,Directed,0.07672281563282013
88,44,Directed,-0.2411966323852539
88,56,Directed,-0.3546503186225891
88,58,Directed,0.3338361382484436
88,62,Directed,-0.5478219985961914
88,64,Directed,-0.4420219361782074
88,81,Directed,0.23662309348583221
88,87,Directed,0.2659846544265747
88,88,Directed,0.3427044153213501
88,89,Directed,-0.0030297040939331055
88,90,Directed,0.8019406795501709
88,91,Directed,0.1450825333595276
89,1,Directed,-0.2327064871788025
89,3,Directed,-0.07116726040840149
89,4,Directed,-0.1668684482574463
89,12,Directed,0.5148591995239258
89,13,Directed,0.044151365756988525
89,14,Directed,0.2695227861404419
89,18,Directed,-0.08649614453315735
89,19,Directed,-0.11292412877082825
89,21,Directed,-0.009332478046417236
89,24,Directed,-0.00841456651687622
89,27,Directed,0.1194532960653305
89,31,Directed,0.08176259696483612
89,32,Directed,-0.0894784927368164
89,44,Directed,-0.04511040449142456
89,52,Directed,0.10222814977169037
89,56,Directed,-0.17040753364562988
89,58,Directed,0.1583654284477234
89,63,Directed,0.18975475430488586
89,64,Directed,0.09604492783546448
89,67,Directed,-0.17289316654205322
89,76,Directed,0.04091338813304901
89,81,Directed,0.0761197954416275
89,82,Directed,-0.025579437613487244
89,83,Directed,0.07462737709283829
89,87,Directed,0.15688341856002808
89,88,Directed,0.00674101710319519
89,89,Directed,0.4440726637840271
89,91,Directed,0.0724167674779892
90,2,Directed,-0.005850277841091156
90,12,Directed,0.052691832184791565
90,51,Directed,0.22955957055091858
90,87,Directed,0.04431122541427612
90,90,Directed,0.7824350595474243
91,0,Directed,-0.2572532296180725
91,1,Directed,0.19938413798809052
91,2,Directed,-0.010931108146905899
91,3,Directed,-0.28534388542175293
91,4,Directed,-0.2310979962348938
91,7,Directed,-0.0660320520401001
91,12,Directed,0.39541125297546387
91,13,Directed,-0.076835036277771
91,14,Directed,0.20819905400276184
91,16,Directed,-0.08422544598579407
91,18,Directed,0.14964479207992554
91,19,Directed,-0.39260178804397583
91,21,Directed,0.11152837425470352
91,24,Directed,0.06828528642654419
91,31,Directed,0.05261982977390289
91,35,Directed,0.3086269795894623
91,37,Directed,0.16458378732204437
91,44,Directed,-0.3047025203704834
91,51,Directed,0.018655404448509216
91,56,Directed,-0.25909343361854553
91,58,Directed,0.12223654985427856
91,63,Directed,0.11936778575181961
91,64,Directed,-0.21448281407356262
91,76,Directed,-0.06031075119972229
91,81,Directed,0.07796287536621094
91,83,Directed,0.013906657695770264
91,87,Directed,0.06835100054740906
91,88,Directed,-0.13216286897659302
91,89,Directed,-0.09860622137784958
91,90,Directed,0.8987374305725098
91,91,Directed,0.4289323091506958
